Execution Time,Expectation Value,State_0,State_1,State_2,State_3,State_4,State_5,State_6,State_7,State_8,State_9,State_10,State_11,State_12,State_13,State_14,State_15
1.247729778289795,0.407,0.651,0.0535,0.058,0.005,0.0675,0.005,0.0055,0.001,0.1065,0.0065,0.0105,0.0015,0.0195,0.0035,0.005,0.0005
1.256425142288208,0.426,0.66,0.0585,0.055,0.006,0.0635,0.0045,0.007,0.0005,0.1025,0.0105,0.007,0.0,0.0175,0.003,0.004,0.0005
1.2535574436187744,0.422,0.6585,0.058,0.054,0.004,0.0605,0.004,0.0055,0.001,0.107,0.0085,0.0115,0.002,0.019,0.0015,0.005,0.0
1.3252646923065186,0.413,0.656,0.0595,0.0515,0.0015,0.0605,0.0045,0.0055,0.0,0.1175,0.0115,0.009,0.0005,0.0185,0.0015,0.0025,0.0
1.3170719146728516,0.425,0.657,0.055,0.052,0.0045,0.056,0.009,0.0075,0.0005,0.1145,0.008,0.011,0.0,0.0145,0.002,0.0075,0.001
1.3073623180389404,0.446,0.6545,0.0565,0.0455,0.0045,0.0555,0.0045,0.0075,0.0005,0.112,0.01,0.012,0.001,0.028,0.0005,0.0055,0.002
1.311845302581787,0.406,0.6365,0.0665,0.0675,0.0045,0.058,0.0055,0.0085,0.0,0.099,0.012,0.0145,0.0015,0.0195,0.002,0.0025,0.002
1.2819981575012207,0.417,0.6435,0.064,0.0615,0.0075,0.051,0.005,0.0085,0.0,0.1085,0.008,0.0115,0.0,0.0225,0.002,0.0045,0.002
1.2950239181518555,0.425,0.6645,0.053,0.0615,0.0035,0.0565,0.006,0.0025,0.001,0.1085,0.01,0.01,0.001,0.0145,0.002,0.004,0.0015
1.2021665573120117,0.409,0.648,0.056,0.0565,0.0065,0.062,0.0045,0.0045,0.001,0.116,0.0095,0.01,0.0015,0.0205,0.0005,0.002,0.001
1.2747976779937744,0.396,0.638,0.06,0.0635,0.005,0.0715,0.0065,0.0035,0.0,0.102,0.012,0.007,0.0,0.0255,0.0015,0.0035,0.0005
1.2839317321777344,0.424,0.6545,0.056,0.058,0.0055,0.0575,0.007,0.0085,0.0005,0.1045,0.0075,0.009,0.002,0.019,0.0045,0.005,0.001
1.308652400970459,0.404,0.6545,0.061,0.0545,0.0035,0.058,0.005,0.003,0.0005,0.1175,0.013,0.0065,0.0005,0.0155,0.0015,0.0045,0.001
1.2742960453033447,0.412,0.6585,0.057,0.054,0.0035,0.0585,0.003,0.006,0.0,0.1175,0.005,0.011,0.001,0.0185,0.0015,0.0045,0.0005
1.2866148948669434,0.399,0.6425,0.0575,0.055,0.0055,0.063,0.005,0.004,0.002,0.116,0.007,0.01,0.001,0.025,0.0025,0.0035,0.0005
1.2640323638916016,0.422,0.6585,0.0545,0.057,0.0065,0.064,0.0035,0.006,0.0005,0.105,0.009,0.0065,0.0005,0.019,0.002,0.0055,0.002
1.2740802764892578,0.45,0.6615,0.0555,0.0605,0.0045,0.0585,0.0065,0.0095,0.0005,0.0935,0.0095,0.011,0.0005,0.022,0.001,0.005,0.0005
1.2669010162353516,0.402,0.652,0.061,0.0615,0.005,0.065,0.005,0.0055,0.0005,0.103,0.009,0.007,0.0005,0.017,0.003,0.0045,0.0005
1.2853381633758545,0.42,0.646,0.05,0.0725,0.0045,0.06,0.006,0.009,0.0005,0.102,0.009,0.008,0.001,0.026,0.0005,0.0035,0.0015
1.3215126991271973,0.426,0.652,0.0555,0.0605,0.006,0.0565,0.005,0.008,0.0005,0.103,0.012,0.0125,0.0015,0.017,0.0025,0.007,0.0005
1.2388286590576172,0.421,0.647,0.0505,0.0595,0.005,0.0675,0.0045,0.007,0.001,0.103,0.011,0.0115,0.0,0.0235,0.002,0.006,0.001
1.3398098945617676,0.459,0.665,0.0475,0.0485,0.0045,0.0605,0.006,0.008,0.0005,0.106,0.009,0.0145,0.0,0.0225,0.0015,0.006,0.0
1.2709550857543945,0.43,0.653,0.0665,0.0545,0.0045,0.061,0.0095,0.0065,0.002,0.0965,0.01,0.0105,0.001,0.0205,0.0015,0.002,0.0005
1.374584674835205,0.415,0.64,0.055,0.0555,0.0045,0.06,0.005,0.0075,0.0005,0.1155,0.012,0.0125,0.0005,0.0245,0.0005,0.005,0.0015
1.3970258235931396,0.417,0.6445,0.055,0.0535,0.005,0.0635,0.007,0.006,0.002,0.109,0.0115,0.0125,0.001,0.02,0.0035,0.004,0.002
1.3014497756958008,0.377,0.64,0.053,0.0685,0.0045,0.0765,0.005,0.0055,0.0,0.1085,0.006,0.009,0.0,0.0175,0.0025,0.0025,0.001
1.2814714908599854,0.42,0.647,0.0565,0.056,0.004,0.066,0.003,0.0095,0.0,0.102,0.011,0.0085,0.0005,0.026,0.004,0.005,0.001
1.303128719329834,0.406,0.644,0.0605,0.06,0.006,0.0605,0.0055,0.0045,0.0015,0.104,0.008,0.0095,0.0005,0.024,0.0045,0.0055,0.0015
1.2475593090057373,0.403,0.638,0.06,0.067,0.0045,0.063,0.0045,0.005,0.0015,0.098,0.01,0.0095,0.002,0.0295,0.0025,0.0045,0.0005
1.2758610248565674,0.43,0.66,0.061,0.064,0.0045,0.0575,0.0055,0.0065,0.0015,0.0965,0.011,0.0095,0.001,0.017,0.0,0.0035,0.001
1.3286585807800293,0.431,0.66,0.055,0.053,0.0075,0.0555,0.003,0.006,0.001,0.1125,0.0085,0.01,0.001,0.018,0.002,0.0045,0.0025
1.3018269538879395,0.407,0.6505,0.0525,0.0615,0.006,0.067,0.006,0.005,0.0005,0.1075,0.0105,0.0055,0.0005,0.02,0.0015,0.0055,0.0
1.296844482421875,0.402,0.648,0.055,0.0545,0.0035,0.0775,0.006,0.004,0.0005,0.104,0.0105,0.01,0.001,0.018,0.0015,0.005,0.001
1.2110795974731445,0.42,0.6615,0.054,0.065,0.003,0.064,0.0055,0.007,0.0015,0.0985,0.004,0.0075,0.001,0.0215,0.0015,0.0045,0.0
1.3459722995758057,0.43,0.663,0.0495,0.0615,0.005,0.0645,0.005,0.0075,0.0,0.1035,0.0065,0.009,0.001,0.018,0.0015,0.0035,0.001
1.280564308166504,0.415,0.658,0.059,0.0695,0.0035,0.0515,0.0055,0.004,0.002,0.104,0.0095,0.0095,0.001,0.0165,0.0015,0.004,0.001
1.3578124046325684,0.393,0.6325,0.0555,0.073,0.0075,0.0595,0.004,0.0035,0.001,0.1085,0.0105,0.012,0.0,0.025,0.0015,0.0045,0.0015
1.3237404823303223,0.395,0.64,0.0625,0.058,0.0055,0.06,0.004,0.0035,0.001,0.1125,0.0095,0.012,0.0015,0.022,0.003,0.004,0.001
1.2967638969421387,0.427,0.653,0.051,0.0595,0.0055,0.0615,0.004,0.0085,0.0005,0.108,0.0145,0.0085,0.002,0.0185,0.0005,0.0035,0.001
1.2674176692962646,0.419,0.6435,0.0575,0.0515,0.0105,0.0585,0.0045,0.0075,0.0005,0.116,0.009,0.0085,0.0005,0.025,0.0015,0.0045,0.001
1.3511404991149902,0.441,0.6605,0.058,0.057,0.0075,0.059,0.0025,0.0025,0.0,0.0985,0.01,0.01,0.0005,0.027,0.0025,0.004,0.0005
1.3169612884521484,0.403,0.6355,0.063,0.0605,0.006,0.0655,0.0085,0.0065,0.001,0.102,0.008,0.0105,0.0015,0.025,0.003,0.002,0.0015
1.362609624862671,0.436,0.6615,0.048,0.0605,0.005,0.0635,0.0065,0.0045,0.0,0.099,0.0105,0.011,0.001,0.0185,0.0035,0.0065,0.0005
1.2096688747406006,0.427,0.6515,0.057,0.063,0.004,0.055,0.0055,0.0075,0.0,0.109,0.011,0.0115,0.0,0.022,0.0005,0.002,0.0005
1.2877445220947266,0.378,0.638,0.0615,0.063,0.0035,0.068,0.006,0.0025,0.0,0.108,0.0075,0.0085,0.001,0.0215,0.002,0.0075,0.0015
1.278075933456421,0.393,0.643,0.0595,0.064,0.0035,0.06,0.0045,0.007,0.0,0.1135,0.0125,0.0085,0.001,0.017,0.0015,0.004,0.0005
1.323065996170044,0.367,0.623,0.062,0.064,0.008,0.065,0.0085,0.0045,0.001,0.1175,0.009,0.011,0.0015,0.0185,0.002,0.0035,0.001
1.1918532848358154,0.43,0.657,0.0555,0.0525,0.006,0.061,0.0065,0.005,0.0,0.11,0.0115,0.009,0.0005,0.0195,0.0025,0.003,0.0005
1.2334232330322266,0.421,0.6595,0.0595,0.058,0.0055,0.057,0.005,0.0045,0.001,0.1065,0.005,0.007,0.0005,0.022,0.003,0.004,0.002
1.2314369678497314,0.462,0.6735,0.0515,0.053,0.004,0.059,0.008,0.0055,0.0005,0.097,0.014,0.0045,0.0015,0.021,0.003,0.0035,0.0005
1.3718421459197998,0.406,0.6465,0.065,0.063,0.005,0.065,0.0055,0.008,0.0,0.099,0.008,0.0085,0.0005,0.021,0.0005,0.004,0.0005
1.2699275016784668,0.416,0.6505,0.053,0.0605,0.0055,0.0655,0.008,0.0045,0.0,0.107,0.0095,0.01,0.001,0.02,0.003,0.002,0.0
1.2551805973052979,0.407,0.6445,0.0605,0.063,0.0065,0.062,0.005,0.004,0.0005,0.101,0.006,0.011,0.0005,0.025,0.0015,0.0075,0.0015
1.2961137294769287,0.402,0.6405,0.0615,0.057,0.0055,0.0655,0.007,0.0055,0.0,0.1065,0.006,0.009,0.002,0.027,0.0015,0.005,0.0005
1.3331966400146484,0.43,0.662,0.061,0.057,0.0055,0.058,0.007,0.0075,0.0005,0.1035,0.009,0.008,0.0,0.0145,0.002,0.003,0.0015
1.2605280876159668,0.382,0.6375,0.0575,0.0585,0.0065,0.064,0.005,0.008,0.0005,0.1185,0.007,0.0055,0.0005,0.021,0.004,0.0055,0.0005
1.3204827308654785,0.441,0.656,0.0515,0.052,0.0045,0.0645,0.0065,0.004,0.0,0.1045,0.009,0.0135,0.002,0.025,0.002,0.003,0.002
1.2722342014312744,0.412,0.653,0.061,0.055,0.0065,0.065,0.0065,0.0065,0.0,0.106,0.004,0.0085,0.0015,0.0205,0.002,0.0035,0.0005
1.2649974822998047,0.414,0.653,0.053,0.053,0.006,0.063,0.0065,0.0055,0.0005,0.114,0.0105,0.004,0.0015,0.021,0.0025,0.0055,0.0005
1.4031684398651123,0.412,0.642,0.0625,0.056,0.0045,0.0595,0.01,0.0055,0.0005,0.11,0.0125,0.008,0.0005,0.023,0.0015,0.0035,0.0005
1.333714246749878,0.445,0.66,0.06,0.0465,0.0045,0.057,0.007,0.009,0.001,0.104,0.0075,0.007,0.001,0.027,0.002,0.006,0.0005
1.2306227684020996,0.444,0.66,0.0415,0.061,0.0055,0.0535,0.0055,0.007,0.0005,0.116,0.0115,0.0095,0.0015,0.0225,0.0015,0.0025,0.0005
1.2392609119415283,0.386,0.6335,0.0575,0.0665,0.0055,0.067,0.0085,0.003,0.0,0.11,0.01,0.0085,0.0005,0.023,0.002,0.0035,0.001
1.4365053176879883,0.378,0.634,0.0645,0.053,0.0045,0.068,0.003,0.005,0.0005,0.1185,0.009,0.011,0.0005,0.022,0.001,0.005,0.0005
1.2518341541290283,0.398,0.648,0.0615,0.059,0.0035,0.0625,0.006,0.0065,0.0015,0.11,0.008,0.006,0.002,0.02,0.0005,0.004,0.001
1.2675118446350098,0.397,0.6415,0.0645,0.054,0.002,0.067,0.004,0.007,0.0,0.1115,0.0065,0.0105,0.0005,0.025,0.0015,0.0025,0.002
1.304919719696045,0.459,0.675,0.0525,0.0515,0.006,0.0605,0.0055,0.006,0.0,0.1,0.0095,0.007,0.0005,0.02,0.001,0.0045,0.0005
1.2355754375457764,0.399,0.648,0.059,0.059,0.0045,0.066,0.006,0.006,0.0,0.1085,0.008,0.0115,0.002,0.0155,0.0005,0.0055,0.0
1.3316667079925537,0.409,0.648,0.0565,0.062,0.004,0.067,0.0075,0.005,0.0005,0.102,0.0085,0.0105,0.0015,0.0205,0.003,0.003,0.0005
1.2432422637939453,0.408,0.639,0.063,0.0495,0.008,0.061,0.006,0.007,0.001,0.115,0.011,0.009,0.0,0.0225,0.0015,0.005,0.0015
1.1800916194915771,0.435,0.6665,0.052,0.056,0.005,0.054,0.002,0.007,0.0015,0.1125,0.0115,0.007,0.0,0.0185,0.002,0.0045,0.0
1.2441656589508057,0.428,0.6615,0.058,0.058,0.0045,0.055,0.0045,0.003,0.0,0.107,0.009,0.0075,0.0,0.023,0.002,0.006,0.001
1.3693263530731201,0.459,0.673,0.0485,0.0535,0.004,0.0655,0.0065,0.004,0.0,0.097,0.0115,0.01,0.0005,0.0205,0.0015,0.004,0.0
1.3253002166748047,0.412,0.6465,0.0485,0.064,0.006,0.0565,0.007,0.005,0.001,0.118,0.006,0.014,0.001,0.0205,0.0015,0.0035,0.001
1.2892062664031982,0.383,0.6265,0.057,0.0665,0.0065,0.0725,0.0055,0.009,0.0005,0.106,0.008,0.009,0.0005,0.0255,0.0005,0.005,0.0015
1.3204374313354492,0.446,0.666,0.053,0.068,0.0065,0.053,0.0065,0.0035,0.0,0.0975,0.012,0.009,0.0,0.019,0.0015,0.004,0.0005
1.2829816341400146,0.42,0.644,0.051,0.067,0.0065,0.063,0.0095,0.008,0.0005,0.1,0.0105,0.01,0.0015,0.021,0.0005,0.0065,0.0005
1.3080196380615234,0.402,0.652,0.0625,0.0625,0.005,0.0585,0.0035,0.0035,0.001,0.1055,0.0075,0.006,0.001,0.0235,0.0035,0.0045,0.0
1.3325989246368408,0.396,0.64,0.0505,0.062,0.0065,0.063,0.0035,0.0055,0.0,0.118,0.0085,0.01,0.0005,0.0235,0.002,0.006,0.0005
1.3314197063446045,0.41,0.6515,0.0505,0.0635,0.0025,0.06,0.004,0.0065,0.0,0.1125,0.0115,0.006,0.001,0.0225,0.001,0.0065,0.0005
1.2896885871887207,0.412,0.6505,0.0635,0.0695,0.004,0.0515,0.004,0.007,0.0005,0.101,0.0095,0.012,0.0005,0.019,0.002,0.0055,0.0
1.3217861652374268,0.421,0.6525,0.0585,0.063,0.0065,0.0605,0.0055,0.0075,0.0,0.1015,0.009,0.0095,0.001,0.0185,0.0005,0.0045,0.0015
1.3075079917907715,0.448,0.6605,0.048,0.057,0.0065,0.0615,0.0065,0.006,0.001,0.102,0.007,0.01,0.0005,0.0265,0.001,0.005,0.001
1.3606927394866943,0.4,0.657,0.06,0.061,0.0025,0.058,0.003,0.005,0.0,0.1155,0.0065,0.009,0.0005,0.0165,0.002,0.003,0.0005
1.330414056777954,0.446,0.6605,0.049,0.055,0.006,0.065,0.0075,0.004,0.001,0.1025,0.0115,0.01,0.0005,0.0225,0.0005,0.0035,0.001
1.2594590187072754,0.43,0.6605,0.056,0.063,0.005,0.0575,0.005,0.007,0.001,0.1,0.0085,0.011,0.003,0.017,0.002,0.0025,0.001
1.3608717918395996,0.411,0.652,0.0585,0.0605,0.004,0.0685,0.004,0.004,0.0,0.1005,0.0125,0.01,0.0005,0.0185,0.003,0.003,0.0005
1.3520150184631348,0.41,0.645,0.0505,0.068,0.006,0.061,0.004,0.007,0.001,0.108,0.0105,0.0095,0.001,0.0225,0.0015,0.004,0.0005
1.381270170211792,0.404,0.65,0.06,0.063,0.006,0.0695,0.0045,0.004,0.0005,0.0985,0.0075,0.0095,0.001,0.0195,0.002,0.0035,0.001
1.3092994689941406,0.439,0.653,0.061,0.052,0.009,0.056,0.005,0.0055,0.001,0.105,0.013,0.014,0.001,0.0185,0.0015,0.003,0.0015
1.3321361541748047,0.446,0.6655,0.056,0.051,0.005,0.052,0.0055,0.005,0.0005,0.112,0.011,0.011,0.0005,0.0195,0.0015,0.0035,0.0005
1.4133598804473877,0.429,0.66,0.0535,0.0675,0.0035,0.061,0.006,0.006,0.001,0.092,0.008,0.0075,0.0015,0.023,0.0035,0.0055,0.0005
1.2944908142089844,0.431,0.6565,0.061,0.05,0.0035,0.062,0.005,0.0045,0.0,0.103,0.011,0.0095,0.0015,0.025,0.0015,0.0055,0.0005
1.3907744884490967,0.414,0.651,0.055,0.0625,0.0045,0.065,0.003,0.009,0.0,0.104,0.0085,0.0115,0.0005,0.017,0.002,0.004,0.0025
1.3241183757781982,0.423,0.648,0.047,0.0535,0.004,0.064,0.0075,0.0065,0.0005,0.1175,0.013,0.008,0.0015,0.024,0.001,0.0035,0.0005
1.2584707736968994,0.438,0.665,0.058,0.053,0.0065,0.0595,0.003,0.0055,0.0,0.104,0.0105,0.014,0.0005,0.014,0.0025,0.0035,0.0005
1.2441773414611816,0.419,0.651,0.053,0.064,0.0065,0.0595,0.0085,0.0085,0.0005,0.104,0.009,0.008,0.0015,0.0175,0.003,0.005,0.0005
1.2861826419830322,0.429,0.654,0.0615,0.0585,0.0035,0.0555,0.007,0.0045,0.0005,0.104,0.008,0.013,0.001,0.0245,0.0035,0.001,0.0
1.3667457103729248,0.427,0.66,0.0645,0.059,0.009,0.056,0.004,0.0025,0.0,0.101,0.009,0.0095,0.0,0.0185,0.002,0.004,0.001
1.2600758075714111,0.406,0.648,0.0605,0.06,0.0045,0.0735,0.005,0.006,0.0,0.0965,0.009,0.0075,0.0005,0.0205,0.0025,0.0035,0.0025
1.2274904251098633,0.421,0.6495,0.0555,0.0515,0.006,0.063,0.0045,0.0085,0.0015,0.11,0.011,0.0115,0.0005,0.0185,0.003,0.0045,0.001
1.3037514686584473,0.415,0.6385,0.0645,0.0585,0.006,0.059,0.0085,0.0105,0.001,0.104,0.0135,0.0095,0.0015,0.0205,0.001,0.003,0.0005
1.3537445068359375,0.429,0.6515,0.054,0.0585,0.0045,0.0635,0.0065,0.003,0.001,0.1045,0.015,0.012,0.0,0.0215,0.0005,0.0035,0.0005
1.2549946308135986,0.425,0.655,0.0595,0.0515,0.005,0.065,0.0035,0.0035,0.0,0.103,0.007,0.0105,0.001,0.028,0.003,0.0045,0.0
1.3122241497039795,0.466,0.67,0.0545,0.053,0.0055,0.053,0.0055,0.006,0.0,0.0995,0.0095,0.011,0.0005,0.025,0.0015,0.005,0.0005
1.3587939739227295,0.429,0.659,0.0555,0.0565,0.0075,0.0555,0.0035,0.003,0.0005,0.1085,0.0095,0.008,0.0005,0.024,0.0025,0.006,0.0
1.3955414295196533,0.41,0.6455,0.0545,0.0635,0.0055,0.06,0.0085,0.007,0.001,0.11,0.0075,0.009,0.002,0.021,0.0,0.004,0.001
1.3369240760803223,0.416,0.65,0.0555,0.056,0.005,0.0615,0.0045,0.008,0.0,0.1095,0.009,0.008,0.001,0.022,0.004,0.0045,0.0015
1.2252614498138428,0.408,0.643,0.0535,0.063,0.003,0.0575,0.0095,0.0075,0.0,0.113,0.0075,0.01,0.0005,0.023,0.0025,0.006,0.0005
1.2876510620117188,0.414,0.653,0.0475,0.0555,0.006,0.065,0.0045,0.0035,0.0005,0.1175,0.0085,0.0105,0.001,0.019,0.002,0.004,0.002
1.1792998313903809,0.405,0.6455,0.0605,0.0695,0.0065,0.0565,0.0075,0.007,0.0005,0.107,0.0105,0.0095,0.0005,0.016,0.001,0.002,0.0
1.2298057079315186,0.411,0.6375,0.0585,0.0585,0.01,0.069,0.007,0.005,0.0,0.1,0.0105,0.009,0.001,0.0255,0.0005,0.007,0.001
1.2488059997558594,0.412,0.6515,0.0555,0.0645,0.0035,0.063,0.005,0.009,0.0005,0.107,0.0095,0.0075,0.0015,0.0195,0.0015,0.0005,0.0005
1.294621467590332,0.43,0.655,0.0595,0.0555,0.005,0.0655,0.008,0.0065,0.001,0.0925,0.0115,0.009,0.002,0.019,0.002,0.007,0.001
1.2410740852355957,0.4,0.639,0.0565,0.058,0.006,0.0685,0.0045,0.0055,0.0,0.1115,0.014,0.011,0.001,0.018,0.001,0.0035,0.002
1.2575929164886475,0.397,0.6305,0.072,0.0575,0.007,0.059,0.0075,0.0065,0.0005,0.106,0.011,0.0075,0.0005,0.0275,0.002,0.004,0.001
1.3278839588165283,0.408,0.651,0.053,0.0575,0.0045,0.054,0.0045,0.007,0.0005,0.1245,0.0105,0.0115,0.0005,0.014,0.003,0.003,0.001
1.3596117496490479,0.437,0.661,0.06,0.066,0.003,0.0525,0.003,0.0035,0.0,0.094,0.0095,0.013,0.001,0.025,0.003,0.005,0.0005
1.1874237060546875,0.436,0.654,0.051,0.053,0.0045,0.054,0.0065,0.009,0.0005,0.116,0.0095,0.011,0.001,0.0235,0.0015,0.005,0.0
1.2022929191589355,0.427,0.656,0.0555,0.062,0.0045,0.0605,0.006,0.006,0.0,0.1005,0.011,0.0125,0.0005,0.017,0.0035,0.004,0.0005
1.3834517002105713,0.43,0.6515,0.0565,0.0645,0.006,0.054,0.003,0.0055,0.0,0.1025,0.0095,0.011,0.0005,0.028,0.0005,0.0065,0.0005
1.2785968780517578,0.412,0.6445,0.057,0.052,0.007,0.0725,0.003,0.008,0.0015,0.1025,0.0085,0.014,0.0015,0.02,0.0025,0.0045,0.001
1.279822826385498,0.438,0.6635,0.0595,0.0545,0.0075,0.0625,0.0055,0.0065,0.0005,0.096,0.0105,0.009,0.001,0.015,0.0025,0.0045,0.0015
1.3530669212341309,0.424,0.654,0.0555,0.061,0.007,0.054,0.0045,0.006,0.0005,0.1095,0.006,0.0105,0.001,0.0235,0.001,0.0055,0.0005
1.196638822555542,0.433,0.655,0.0555,0.055,0.005,0.058,0.0075,0.0065,0.0,0.11,0.01,0.0085,0.0,0.0225,0.0025,0.0025,0.0015
1.2427935600280762,0.411,0.6435,0.057,0.0545,0.0045,0.0615,0.0065,0.0055,0.001,0.1145,0.01,0.0115,0.002,0.0235,0.0025,0.0015,0.0005
1.1900651454925537,0.4,0.636,0.0515,0.056,0.0015,0.0685,0.007,0.0085,0.0,0.117,0.009,0.0085,0.001,0.0275,0.0015,0.0045,0.002
1.2587182521820068,0.445,0.667,0.0495,0.055,0.0045,0.064,0.0055,0.0075,0.0005,0.1025,0.0095,0.0105,0.0005,0.018,0.002,0.0035,0.0
1.2002637386322021,0.386,0.6265,0.0535,0.0675,0.005,0.0585,0.0045,0.007,0.001,0.119,0.0105,0.0125,0.0025,0.027,0.0015,0.0035,0.0
1.25984787940979,0.402,0.64,0.0565,0.055,0.005,0.0615,0.0065,0.007,0.0005,0.1185,0.007,0.0115,0.0005,0.0235,0.0025,0.004,0.0005
1.2777435779571533,0.393,0.6345,0.0555,0.066,0.0055,0.062,0.004,0.006,0.0,0.115,0.01,0.007,0.0005,0.029,0.001,0.0035,0.0005
1.270247220993042,0.412,0.6415,0.0595,0.0635,0.0095,0.06,0.0055,0.0065,0.0015,0.1025,0.01,0.009,0.0005,0.0235,0.001,0.0055,0.0005
